SeniorCitizen,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),Contract_Month-to-month,Contract_One year,Contract_Two year,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,TotalCharges,Churn
0,45.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,81.0,1
0,19.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,717.3,0
0,49.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1734.2,0
0,101.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,7069.3,0
0,55.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,742.9,0
0,75.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,3017.65,1
0,103.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,1,1,0,1,1,1,6423.0,0
0,100.15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,1,1,1,1164.3,1
0,99.65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,1,1,1,1,4220.35,0
0,73.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,1558.7,0
1,50.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,2743.45,0
0,60.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,0,1,1,1,1,0,4055.5,0
1,105.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,1,0,1,1,0,2710.25,1
1,87.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,1,0,0,0,1,0,6055.55,0
1,48.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1,1,810.7,1
0,54.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,2538.2,0
0,85.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,1,1,1,1,1,1,0,6129.2,0
1,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,1,1750.85,0
0,24.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,36.55,1
0,90.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,6652.45,0
1,72.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,2575.45,0
1,96.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,1,1,0,0,1,1,6019.35,0
0,19.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1379.6,0
0,55.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,0,0,1,1284.2,0
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,296.15,0
0,69.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,1,0,1,1,1,0,1,653.25,0
0,25.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,412.6,0
0,20.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,85.5,1
1,49.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,49.55,1
0,79.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,1,1928.7,0
1,71.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,71.25,0
1,113.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,1,1,1,1,1,1,0,7845.8,0
0,24.55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,1750.7,0
0,19.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,216.2,0
0,20.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,178.5,1
1,50.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,115.1,1
1,100.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,6029.0,0
1,95.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,1,1,0,0,1,1,2745.2,1
0,74.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,1,1,1,3721.9,0
1,104.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,1,1,3121.1,0
0,19.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,990.45,0
0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,1004.35,0
0,19.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,157.65,0
0,81.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,3219.75,0
1,69.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,572.85,0
0,90.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1,0,0,1,0,0,1,1,4554.85,0
0,25.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,1847.55,0
1,24.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,0,1,1766.75,0
1,19.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1462.05,0
1,25.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.25,1
0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,1,1,1,1,2193.2,0
0,89.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,1,0,2433.5,0
0,19.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,641.15,0
1,49.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,2398.4,0
0,24.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0,0,0,0,0,0,1,861.85,0
0,54.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,583.0,0
0,109.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,1,1,0,1,1,0,7332.4,0
0,35.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,249.55,0
0,87.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,4475.9,0
0,45.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,416.45,1
0,88.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,1,1,788.6,0
0,50.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,1,202.3,0
0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,1,1,0,1,0,1,6994.6,0
0,84.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,0,0,0,1,0,1,4116.15,1
1,96.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,0,1,1,1,2263.45,0
0,59.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,1374.35,0
0,111.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,0,1,1,1,4915.15,0
0,24.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,838.5,0
0,75.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,75.1,1
0,70.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,3715.65,1
0,101.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,1,0,0,1,1,1,4273.45,1
0,45.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,45.8,1
0,20.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,20.5,0
0,70.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,1,0,1,1,0,0,2044.75,0
0,30.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,30.55,0
0,84.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1398.25,0
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,20.1,1
0,40.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,328.95,1
1,101.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,0,1,0,1,1,1,4680.05,1
0,69.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,69.1,1
0,54.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,3778.2,0
0,75.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,3161.4,0
0,44.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0,0,1,1,0,1,2188.45,0
0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,999.45,1
0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,1,0,1,1,1,0,1888.65,1
0,98.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,3990.6,0
1,71.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,71.15,1
0,54.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1240.25,1
0,63.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,1,0,0,1,0,0,2635.0,0
0,69.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,1,1,0,1,0,1,235.0,0
0,64.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,0,0,0,1,0,0,2347.85,0
0,108.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0,1,1,1,1,1,7156.2,1
0,98.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,1,0,0,1,1,1,3089.6,0
0,49.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,270.8,1
0,89.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,0,0,0,1,0,0,2901.8,0
0,83.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,1,4949.1,0
0,70.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1,1,1,0,1,0,2198.9,0
0,19.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,374.5,1
0,24.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,761.95,0
1,79.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,1520.9,1
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,190.25,0
0,73.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,1,1,0,1,0,1,5163.0,0
0,61.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,4059.85,0
0,84.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,0,0,1,1,0,0,1,2281.6,0
0,19.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,1356.7,0
0,20.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,231.45,0
0,50.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,50.75,0
0,20.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,242.4,0
0,75.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,1,0,1,0,1,1,4264.25,0
0,65.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,0,0,1,1,0,0,2774.55,0
1,80.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,1,3605.2,1
0,59.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1,1,1,0,0,0,1,4069.9,0
1,78.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,874.2,0
0,102.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,1,0,0,1,1,1,1145.35,1
0,48.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1323.7,0
0,99.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,0,0,0,1,1,1,5497.05,0
0,18.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,534.7,0
0,54.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,2455.05,0
0,20.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,38.7,1
0,40.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,1,0,1,0,0,0,947.4,0
0,20.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,357.0,0
0,24.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,1476.25,0
0,70.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,70.8,1
0,89.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0,1,1,1448.6,1
0,96.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,1,291.9,1
0,88.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,1,5903.15,0
0,20.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,1201.65,0
0,104.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,1,1,0,1,1,1,5921.35,1
0,69.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,146.65,0
0,77.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0,1,1,1,0,1,1759.4,0
0,35.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,844.45,0
1,108.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,1,1,1,1,1,1,7774.05,0
0,84.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,134.05,0
0,20.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,140.95,0
0,50.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,249.95,1
0,49.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,1701.65,0
0,24.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,592.65,0
0,71.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,135.75,0
0,104.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,7732.65,0
0,106.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,4282.4,0
0,49.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,219.65,1
0,75.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,2018.1,0
0,94.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1,1,669.0,1
0,68.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,68.95,1
0,58.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,0,1,224.85,0
0,78.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,1,1,1,1,1,0,3771.5,0
1,93.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,196.75,1
1,79.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,1,1,1,1,943.85,0
0,109.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1,1,0,1,1,1,1,1,6572.85,0
0,59.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,0,1,1,0,0,1,3175.85,0
0,29.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,29.15,0
0,20.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,20.05,0
0,76.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,318.9,1
0,24.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,24.45,1
0,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1,0,1,0,2762.75,0
0,49.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,49.55,0
0,89.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,1,0,1,0,1,631.85,1
0,73.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,232.5,0
0,82.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,5919.35,0
0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,749.25,0
0,80.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,1,307.4,1
0,25.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,245.15,0
0,25.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,134.75,0
1,55.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,55.8,1
0,110.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,0,1,1,1,1,1,8240.85,0
0,77.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,1,4266.4,0
0,26.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,1077.5,0
0,19.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1115.6,0
0,79.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,79.05,1
0,95.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,1,1,95.0,1
0,25.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,1
1,80.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,1,1,0,1,1,1,4079.55,0
1,98.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,1,0,1,1,1,4187.75,1
0,56.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,0,1,0,1,2391.15,0
0,19.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,890.5,0
0,50.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,137.25,0
1,79.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,5154.6,1
0,55.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1,0,0,1,3119.9,0
0,19.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,529.5,0
